"SUBJECT","Subject","LOCATION","Country","FREQUENCY","Frequency","TIME","Time","Unit Code","Unit","PowerCode Code","PowerCode","Reference Period Code","Reference Period","Value","Flag Codes","Flags"
"CCUS","Currency exchange rates, monthly average","CAN","Canada","M","Monthly","2011-07","Jul-2011","NATUSD","National currency per US dollar","0","Units",,,0.9558095,,
"CCUS","Currency exchange rates, monthly average","CAN","Canada","M","Monthly","2011-08","Aug-2011","NATUSD","National currency per US dollar","0","Units",,,0.9816522,,
"CCUS","Currency exchange rates, monthly average","CAN","Canada","M","Monthly","2011-09","Sep-2011","NATUSD","National currency per US dollar","0","Units",,,1.001818,,
"CCUS","Currency exchange rates, monthly average","CAN","Canada","M","Monthly","2011-10","Oct-2011","NATUSD","National currency per US dollar","0","Units",,,1.020524,,
"CCUS","Currency exchange rates, monthly average","CAN","Canada","M","Monthly","2011-11","Nov-2011","NATUSD","National currency per US dollar","0","Units",,,1.024636,,
"CCUS","Currency exchange rates, monthly average","CAN","Canada","M","Monthly","2011-12","Dec-2011","NATUSD","National currency per US dollar","0","Units",,,1.023182,,
"CCUS","Currency exchange rates, monthly average","CAN","Canada","M","Monthly","2012-01","Jan-2012","NATUSD","National currency per US dollar","0","Units",,,1.013045,,
"CCUS","Currency exchange rates, monthly average","CAN","Canada","M","Monthly","2012-02","Feb-2012","NATUSD","National currency per US dollar","0","Units",,,0.9962857,,
"CCUS","Currency exchange rates, monthly average","CAN","Canada","M","Monthly","2012-03","Mar-2012","NATUSD","National currency per US dollar","0","Units",,,0.9934545,,
"CCUS","Currency exchange rates, monthly average","CAN","Canada","M","Monthly","2012-04","Apr-2012","NATUSD","National currency per US dollar","0","Units",,,0.9927619,,
"CCUS","Currency exchange rates, monthly average","CAN","Canada","M","Monthly","2012-05","May-2012","NATUSD","National currency per US dollar","0","Units",,,1.009913,,
"CCUS","Currency exchange rates, monthly average","CAN","Canada","M","Monthly","2012-06","Jun-2012","NATUSD","National currency per US dollar","0","Units",,,1.027762,,
"CCUS","Currency exchange rates, monthly average","CAN","Canada","M","Monthly","2012-07","Jul-2012","NATUSD","National currency per US dollar","0","Units",,,1.013864,,
"CCUS","Currency exchange rates, monthly average","CAN","Canada","M","Monthly","2012-08","Aug-2012","NATUSD","National currency per US dollar","0","Units",,,0.9925652,,
"CCUS","Currency exchange rates, monthly average","CAN","Canada","M","Monthly","2012-09","Sep-2012","NATUSD","National currency per US dollar","0","Units",,,0.9783,,
"CCUS","Currency exchange rates, monthly average","CAN","Canada","M","Monthly","2012-10","Oct-2012","NATUSD","National currency per US dollar","0","Units",,,0.9864783,,
"CCUS","Currency exchange rates, monthly average","CAN","Canada","M","Monthly","2012-11","Nov-2012","NATUSD","National currency per US dollar","0","Units",,,0.9968637,,
"CCUS","Currency exchange rates, monthly average","CAN","Canada","M","Monthly","2012-12","Dec-2012","NATUSD","National currency per US dollar","0","Units",,,0.9895715,,
"CCUS","Currency exchange rates, monthly average","CAN","Canada","M","Monthly","2013-01","Jan-2013","NATUSD","National currency per US dollar","0","Units",,,0.9917826,,
"CCUS","Currency exchange rates, monthly average","CAN","Canada","M","Monthly","2013-02","Feb-2013","NATUSD","National currency per US dollar","0","Units",,,1.01,,
"CCUS","Currency exchange rates, monthly average","CAN","Canada","M","Monthly","2013-03","Mar-2013","NATUSD","National currency per US dollar","0","Units",,,1.024095,,
"CCUS","Currency exchange rates, monthly average","CAN","Canada","M","Monthly","2013-04","Apr-2013","NATUSD","National currency per US dollar","0","Units",,,1.018636,,
"CCUS","Currency exchange rates, monthly average","CAN","Canada","M","Monthly","2013-05","May-2013","NATUSD","National currency per US dollar","0","Units",,,1.020524,,
"CCUS","Currency exchange rates, monthly average","CAN","Canada","M","Monthly","2013-06","Jun-2013","NATUSD","National currency per US dollar","0","Units",,,1.031325,,
"CCUS","Currency exchange rates, monthly average","CAN","Canada","M","Monthly","2013-07","Jul-2013","NATUSD","National currency per US dollar","0","Units",,,1.040265,,
"CCUS","Currency exchange rates, monthly average","CAN","Canada","M","Monthly","2013-08","Aug-2013","NATUSD","National currency per US dollar","0","Units",,,1.040477,,
"CCUS","Currency exchange rates, monthly average","CAN","Canada","M","Monthly","2013-09","Sep-2013","NATUSD","National currency per US dollar","0","Units",,,1.035224,,
"CCUS","Currency exchange rates, monthly average","CAN","Canada","M","Monthly","2013-10","Oct-2013","NATUSD","National currency per US dollar","0","Units",,,1.036674,,
"CCUS","Currency exchange rates, monthly average","CAN","Canada","M","Monthly","2013-11","Nov-2013","NATUSD","National currency per US dollar","0","Units",,,1.048967,,
"CCUS","Currency exchange rates, monthly average","CAN","Canada","M","Monthly","2013-12","Dec-2013","NATUSD","National currency per US dollar","0","Units",,,1.063541,,
"CCUS","Currency exchange rates, monthly average","CAN","Canada","M","Monthly","2014-01","Jan-2014","NATUSD","National currency per US dollar","0","Units",,,1.093487,,
"CCUS","Currency exchange rates, monthly average","CAN","Canada","M","Monthly","2014-02","Feb-2014","NATUSD","National currency per US dollar","0","Units",,,1.105675,,
"CCUS","Currency exchange rates, monthly average","CAN","Canada","M","Monthly","2014-03","Mar-2014","NATUSD","National currency per US dollar","0","Units",,,1.110686,,
"CCUS","Currency exchange rates, monthly average","CAN","Canada","M","Monthly","2014-04","Apr-2014","NATUSD","National currency per US dollar","0","Units",,,1.099123,,
"CCUS","Currency exchange rates, monthly average","CAN","Canada","M","Monthly","2014-05","May-2014","NATUSD","National currency per US dollar","0","Units",,,1.088709,,
"CCUS","Currency exchange rates, monthly average","CAN","Canada","M","Monthly","2014-06","Jun-2014","NATUSD","National currency per US dollar","0","Units",,,1.082581,,
"CCUS","Currency exchange rates, monthly average","CAN","Canada","M","Monthly","2014-07","Jul-2014","NATUSD","National currency per US dollar","0","Units",,,1.073735,,
"CCUS","Currency exchange rates, monthly average","CAN","Canada","M","Monthly","2014-08","Aug-2014","NATUSD","National currency per US dollar","0","Units",,,1.092214,,
"CCUS","Currency exchange rates, monthly average","CAN","Canada","M","Monthly","2014-09","Sep-2014","NATUSD","National currency per US dollar","0","Units",,,1.100714,,
"CCUS","Currency exchange rates, monthly average","CAN","Canada","M","Monthly","2014-10","Oct-2014","NATUSD","National currency per US dollar","0","Units",,,1.12167,,
"CCUS","Currency exchange rates, monthly average","CAN","Canada","M","Monthly","2014-11","Nov-2014","NATUSD","National currency per US dollar","0","Units",,,1.133365,,
"CCUS","Currency exchange rates, monthly average","CAN","Canada","M","Monthly","2014-12","Dec-2014","NATUSD","National currency per US dollar","0","Units",,,1.15437,,
"CCUS","Currency exchange rates, monthly average","CAN","Canada","M","Monthly","2015-01","Jan-2015","NATUSD","National currency per US dollar","0","Units",,,1.209941,,
"CCUS","Currency exchange rates, monthly average","CAN","Canada","M","Monthly","2015-02","Feb-2015","NATUSD","National currency per US dollar","0","Units",,,1.249695,,
"CCUS","Currency exchange rates, monthly average","CAN","Canada","M","Monthly","2015-03","Mar-2015","NATUSD","National currency per US dollar","0","Units",,,1.261205,,
"CCUS","Currency exchange rates, monthly average","CAN","Canada","M","Monthly","2015-04","Apr-2015","NATUSD","National currency per US dollar","0","Units",,,1.234136,,
"CCUS","Currency exchange rates, monthly average","CAN","Canada","M","Monthly","2015-05","May-2015","NATUSD","National currency per US dollar","0","Units",,,1.2177,,
"CCUS","Currency exchange rates, monthly average","CAN","Canada","M","Monthly","2015-06","Jun-2015","NATUSD","National currency per US dollar","0","Units",,,1.235764,,
"CCUS","Currency exchange rates, monthly average","CAN","Canada","M","Monthly","2015-07","Jul-2015","NATUSD","National currency per US dollar","0","Units",,,1.2848,,
"CCUS","Currency exchange rates, monthly average","CAN","Canada","M","Monthly","2015-08","Aug-2015","NATUSD","National currency per US dollar","0","Units",,,1.314019,,
"CCUS","Currency exchange rates, monthly average","CAN","Canada","M","Monthly","2015-09","Sep-2015","NATUSD","National currency per US dollar","0","Units",,,1.326641,,
"CCUS","Currency exchange rates, monthly average","CAN","Canada","M","Monthly","2015-10","Oct-2015","NATUSD","National currency per US dollar","0","Units",,,1.306218,,
"CCUS","Currency exchange rates, monthly average","CAN","Canada","M","Monthly","2015-11","Nov-2015","NATUSD","National currency per US dollar","0","Units",,,1.327462,,
"CCUS","Currency exchange rates, monthly average","CAN","Canada","M","Monthly","2015-12","Dec-2015","NATUSD","National currency per US dollar","0","Units",,,1.371704,,
"CCUS","Currency exchange rates, monthly average","CAN","Canada","M","Monthly","2016-01","Jan-2016","NATUSD","National currency per US dollar","0","Units",,,1.420714,,
"CCUS","Currency exchange rates, monthly average","CAN","Canada","M","Monthly","2016-02","Feb-2016","NATUSD","National currency per US dollar","0","Units",,,1.379186,,
"CCUS","Currency exchange rates, monthly average","CAN","Canada","M","Monthly","2016-03","Mar-2016","NATUSD","National currency per US dollar","0","Units",,,1.32117,,
"CCUS","Currency exchange rates, monthly average","CAN","Canada","M","Monthly","2016-04","Apr-2016","NATUSD","National currency per US dollar","0","Units",,,1.281762,,
"CCUS","Currency exchange rates, monthly average","CAN","Canada","M","Monthly","2016-05","May-2016","NATUSD","National currency per US dollar","0","Units",,,1.295077,,
"CCUS","Currency exchange rates, monthly average","CAN","Canada","M","Monthly","2016-06","Jun-2016","NATUSD","National currency per US dollar","0","Units",,,1.2887,,
"CCUS","Currency exchange rates, monthly average","CAN","Canada","M","Monthly","2016-07","Jul-2016","NATUSD","National currency per US dollar","0","Units",,,1.303962,,
"CCUS","Currency exchange rates, monthly average","CAN","Canada","M","Monthly","2016-08","Aug-2016","NATUSD","National currency per US dollar","0","Units",,,1.299596,,
"CCUS","Currency exchange rates, monthly average","CAN","Canada","M","Monthly","2016-09","Sep-2016","NATUSD","National currency per US dollar","0","Units",,,1.309723,,
"CCUS","Currency exchange rates, monthly average","CAN","Canada","M","Monthly","2016-10","Oct-2016","NATUSD","National currency per US dollar","0","Units",,,1.325457,,
"CCUS","Currency exchange rates, monthly average","CAN","Canada","M","Monthly","2016-11","Nov-2016","NATUSD","National currency per US dollar","0","Units",,,1.344186,,
"CCUS","Currency exchange rates, monthly average","CAN","Canada","M","Monthly","2016-12","Dec-2016","NATUSD","National currency per US dollar","0","Units",,,1.335377,,
"CCUS","Currency exchange rates, monthly average","CAN","Canada","M","Monthly","2017-01","Jan-2017","NATUSD","National currency per US dollar","0","Units",,,1.320645,,
"CCUS","Currency exchange rates, monthly average","CAN","Canada","M","Monthly","2017-02","Feb-2017","NATUSD","National currency per US dollar","0","Units",,,1.31089,,
"CCUS","Currency exchange rates, monthly average","CAN","Canada","M","Monthly","2017-03","Mar-2017","NATUSD","National currency per US dollar","0","Units",,,1.338348,,
"CCUS","Currency exchange rates, monthly average","CAN","Canada","M","Monthly","2017-04","Apr-2017","NATUSD","National currency per US dollar","0","Units",,,1.34378,,
"CCUS","Currency exchange rates, monthly average","CAN","Canada","M","Monthly","2017-05","May-2017","NATUSD","National currency per US dollar","0","Units",,,1.36043,,
"CCUS","Currency exchange rates, monthly average","CAN","Canada","M","Monthly","2017-06","Jun-2017","NATUSD","National currency per US dollar","0","Units",,,1.329805,,
"CCUS","Currency exchange rates, monthly average","CAN","Canada","M","Monthly","2017-07","Jul-2017","NATUSD","National currency per US dollar","0","Units",,,1.270248,,
"CCUS","Currency exchange rates, monthly average","CAN","Canada","M","Monthly","2017-08","Aug-2017","NATUSD","National currency per US dollar","0","Units",,,1.260622,,
"CCUS","Currency exchange rates, monthly average","CAN","Canada","M","Monthly","2017-09","Sep-2017","NATUSD","National currency per US dollar","0","Units",,,1.228791,,
"CCUS","Currency exchange rates, monthly average","CAN","Canada","M","Monthly","2017-10","Oct-2017","NATUSD","National currency per US dollar","0","Units",,,1.260209,,
"CCUS","Currency exchange rates, monthly average","CAN","Canada","M","Monthly","2017-11","Nov-2017","NATUSD","National currency per US dollar","0","Units",,,1.276495,,
"CCUS","Currency exchange rates, monthly average","CAN","Canada","M","Monthly","2017-12","Dec-2017","NATUSD","National currency per US dollar","0","Units",,,1.276943,,
"CCUS","Currency exchange rates, monthly average","CAN","Canada","M","Monthly","2018-01","Jan-2018","NATUSD","National currency per US dollar","0","Units",,,1.243252,,
"CCUS","Currency exchange rates, monthly average","CAN","Canada","M","Monthly","2018-02","Feb-2018","NATUSD","National currency per US dollar","0","Units",,,1.25839,,
