Date,Country,Value
2015-04-11,AUD,562431.0
2015-04-18,AUD,475850.0
2015-04-25,AUD,532067.0
2015-05-02,AUD,509906.0
2015-05-09,AUD,530831.0
2015-05-16,AUD,567643.0
2015-05-23,AUD,527322.0
2015-05-30,AUD,605203.0
2015-06-06,AUD,603562.0
2015-06-13,AUD,658340.0
2015-06-20,AUD,619526.0
2015-06-27,AUD,623498.0
2015-07-04,AUD,592441.0
2015-07-11,AUD,762558.0
2015-07-18,AUD,630171.0
2015-07-25,AUD,572074.0
2015-08-01,AUD,701832.0
2015-08-08,AUD,720722.0
2015-08-15,AUD,634612.0
2015-08-22,AUD,652665.0
2015-08-29,AUD,636970.0
2015-09-05,AUD,632116.0
2015-09-12,AUD,650183.0
2015-09-19,AUD,680208.0
2015-09-26,AUD,718797.0
2015-10-03,AUD,647984.0
2015-10-10,AUD,712066.0
2015-10-17,AUD,866519.0
2015-10-24,AUD,802265.0
2015-10-31,AUD,884210.0
2015-11-07,AUD,1027211.0
2015-11-14,AUD,899836.0
2015-11-21,AUD,849407.0
2015-11-28,AUD,886804.0
2015-12-05,AUD,826431.0
2015-12-12,AUD,899143.0
2015-12-19,AUD,1123264.0
2015-12-26,AUD,704217.0
2016-01-02,AUD,503627.0
2016-01-09,AUD,615382.0
2016-01-16,AUD,682399.0
2016-01-23,AUD,658266.0
2016-01-30,AUD,682568.0
2016-02-06,AUD,669358.0
2016-02-13,AUD,748141.0
2016-02-20,AUD,632846.0
2016-02-27,AUD,679331.0
2016-03-05,AUD,862558.0
2016-03-12,AUD,707028.0
2016-03-19,AUD,763631.0
2016-03-26,AUD,467791.0
2016-04-02,AUD,854669.0
2016-04-09,AUD,813398.0
2016-04-16,AUD,807455.0
2016-04-23,AUD,763118.0
2016-04-30,AUD,813658.0
2016-05-07,AUD,703973.0
2016-05-14,AUD,693901.0
2016-05-21,AUD,743377.0
2016-05-28,AUD,744628.0
2016-06-04,AUD,792709.0
2016-06-11,AUD,788875.0
2016-06-18,AUD,891041.0
2016-06-25,AUD,881767.0
2016-07-02,AUD,799609.0
2016-07-09,AUD,794609.0
2016-07-16,AUD,818090.0
2016-07-23,AUD,812426.0
2016-07-30,AUD,760685.0
2016-08-06,AUD,935612.0
2016-08-13,AUD,912232.0
2016-08-20,AUD,798473.0
2016-08-27,AUD,972910.0
2016-09-03,AUD,869840.0
2016-09-10,AUD,794488.0
2016-09-17,AUD,921002.0
2016-09-24,AUD,1020951.0
2016-10-01,AUD,877479.0
2016-10-08,AUD,976073.0
2016-10-15,AUD,908774.0
2016-10-22,AUD,986768.0
2016-10-29,AUD,1054930.0
2016-11-05,AUD,1070686.0
2016-11-12,AUD,1153420.0
2016-11-19,AUD,1293273.0
2016-11-26,AUD,1181884.0
2016-12-03,AUD,1179863.0
2016-12-10,AUD,1143081.0
2016-12-17,AUD,1339567.0
2016-12-24,AUD,1090865.0
2016-12-31,AUD,769102.0
2017-01-07,AUD,1179412.0
2017-01-14,AUD,1131225.0
2017-01-21,AUD,1150208.0
2017-01-28,AUD,1033347.0
2017-02-04,AUD,1060322.0
2017-02-11,AUD,1143951.0
2017-02-18,AUD,1169964.0
2017-02-25,AUD,1150424.0
2017-03-04,AUD,1417973.0
2017-03-11,AUD,1283321.0
2017-03-18,AUD,1259030.0
2017-03-25,AUD,1201754.0
2017-04-01,AUD,1227854.0
2017-04-08,AUD,1519525.0
2017-04-15,AUD,1131268.0
2017-04-22,AUD,1521367.0
2017-04-29,AUD,1416497.0
2017-05-06,AUD,1987443.0
2017-05-13,AUD,1873099.0
2017-05-20,AUD,1756193.0
2017-05-27,AUD,2529975.0
2017-06-03,AUD,1774006.0
2017-06-10,AUD,1934437.0
2017-06-17,AUD,1620510.0
2017-06-24,AUD,1544688.0
2017-07-01,AUD,1742775.0
2017-07-08,AUD,1460632.0
2017-07-15,AUD,1494468.0
2017-07-22,AUD,1739842.0
2017-07-29,AUD,1306834.0
2017-08-05,AUD,1397225.0
2017-08-12,AUD,1803150.0
2017-08-19,AUD,2350606.0
2017-08-26,AUD,1924472.0
2017-09-02,AUD,1864323.0
2017-09-09,AUD,1998330.0
2017-09-16,AUD,2302065.0
2017-09-23,AUD,1682783.0
2017-09-30,AUD,1575653.0
2017-10-07,AUD,1925308.0
2017-10-14,AUD,2646991.0
2017-10-21,AUD,2213720.0
2017-10-28,AUD,2578621.0
2017-11-04,AUD,3350494.0
2017-11-11,AUD,1893509.0
2017-11-18,AUD,2528861.0
2017-11-25,AUD,2811385.0
2017-12-02,AUD,4033978.0
2017-12-09,AUD,5238746.0
2017-12-16,AUD,5087768.0
2017-12-23,AUD,4560221.0
2017-12-30,AUD,2359875.0
2018-01-06,AUD,4542182.0
2018-01-13,AUD,4482321.0
2018-01-20,AUD,3439779.0
2018-01-27,AUD,1903195.0
2018-02-03,AUD,2040101.0
2018-02-10,AUD,1801637.0
2018-02-17,AUD,1745883.0
2018-02-24,AUD,1979323.0
2018-03-03,AUD,1651158.0
2018-03-10,AUD,1824516.0
2018-03-17,AUD,1634036.0
2018-03-24,AUD,1387180.0
2018-03-31,AUD,1199699.0
2018-04-07,AUD,1394432.0
2018-04-14,AUD,1448846.0
2018-04-21,AUD,1424285.0
2018-04-28,AUD,1446875.0
2018-05-05,AUD,1374042.0
2018-05-12,AUD,1548641.0
2018-05-19,AUD,1264070.0
2018-05-26,AUD,1020168.0
2018-06-02,AUD,1247917.0
2018-06-09,AUD,1166026.0
2018-06-16,AUD,1319764.0
2018-06-23,AUD,1186302.0
2018-06-30,AUD,1240991.0
2018-07-07,AUD,1307602.0
2018-07-14,AUD,1297056.0
2018-07-21,AUD,1492722.0
2018-07-28,AUD,1315043.0
2018-08-04,AUD,1468025.0
2018-08-11,AUD,1311866.0
2018-08-18,AUD,1195095.0
2018-08-25,AUD,1151968.0
2018-09-01,AUD,653489.0
2018-09-08,AUD,1169621.0
2018-09-15,AUD,1100209.0
2018-09-22,AUD,1079826.0
2018-09-29,AUD,977540.0
2018-10-06,AUD,1176158.0
2018-10-13,AUD,1196351.0
2018-10-20,AUD,1279532.0
2018-10-27,AUD,1432371.0
2018-11-03,AUD,1379562.0
2018-11-10,AUD,1227500.0
2018-11-17,AUD,1099651.0
2018-11-24,AUD,1365916.0
2018-12-01,AUD,1037177.0
2018-12-08,AUD,1009478.0
2018-12-15,AUD,1018964.0
2018-12-22,AUD,992972.0
2018-12-29,AUD,656204.0
2019-01-05,AUD,701495.0
2019-01-12,AUD,863264.0
2019-01-19,AUD,980992.0
2019-01-26,AUD,815360.0
2019-02-02,AUD,979919.0
2019-02-09,AUD,913097.0
2019-02-16,AUD,911421.0
2019-02-23,AUD,1073859.0
2019-03-02,AUD,909081.0
2019-03-09,AUD,842552.0
2019-03-16,AUD,710132.0
2019-03-23,AUD,1012513.0
2019-03-30,AUD,946974.0
2019-04-06,AUD,985001.0
2019-04-13,AUD,905439.0
2019-04-20,AUD,766619.0
2019-04-27,AUD,711130.0
2019-05-04,AUD,1009919.0
2019-05-11,AUD,1011058.0
2019-05-18,AUD,1317220.0
2019-05-25,AUD,1016423.0
2019-06-01,AUD,1029093.0
2019-06-08,AUD,810899.0
2019-06-15,AUD,934064.0
2019-06-22,AUD,959052.0
2019-06-29,AUD,1096607.0
2019-07-06,AUD,1030237.0
2019-07-13,AUD,1086063.0
2019-07-20,AUD,839091.0
2019-07-27,AUD,876459.0
2019-08-03,AUD,1081104.0
2019-08-10,AUD,1009782.0
2019-08-17,AUD,927879.0
2019-08-24,AUD,974956.0
2019-08-31,AUD,957538.0
2019-09-07,AUD,865032.0
2019-09-14,AUD,900789.0
2019-09-21,AUD,932024.0
2019-09-28,AUD,964243.0
2019-10-05,AUD,805645.0
2019-10-12,AUD,662727.0
2019-10-19,AUD,811519.0
2019-10-26,AUD,972928.0
2019-11-02,AUD,844105.0
2019-11-09,AUD,757667.0
2019-11-16,AUD,744218.0
2019-11-23,AUD,800292.0
2019-11-30,AUD,838800.0
2019-12-07,AUD,845070.0
2019-12-14,AUD,618299.0
2019-12-21,AUD,573001.0
2019-12-28,AUD,567487.0
2020-01-04,AUD,473574.0
2020-01-11,AUD,464759.0
2020-01-18,AUD,603347.0
2020-01-25,AUD,521967.0
2020-02-01,AUD,560130.0
2020-02-08,AUD,770300.0
2020-02-15,AUD,622217.0
2020-02-22,AUD,766130.0
2020-02-29,AUD,662553.0
2020-03-07,AUD,1046480.0
2020-03-14,AUD,727697.0
2020-03-21,AUD,860389.0
2020-03-28,AUD,749521.0
2020-04-04,AUD,791005.0
2020-04-11,AUD,566506.0
2020-04-18,AUD,574586.0
2020-04-25,AUD,644653.0
2020-05-02,AUD,846327.0
2020-05-09,AUD,1012806.0
2020-05-16,AUD,938084.0
2020-05-23,AUD,818819.0
2020-05-30,AUD,627346.0
2020-06-06,AUD,517877.0
2020-06-13,AUD,622600.0
2020-06-20,AUD,574023.0
2020-06-27,AUD,508219.0
2020-07-04,AUD,628025.0
2020-07-11,AUD,638833.0
2020-07-18,AUD,751218.0
2020-07-25,AUD,872009.0
2020-08-01,AUD,965776.0
2020-08-08,AUD,882531.0
2020-08-15,AUD,880743.0
2020-08-22,AUD,800695.0
2020-08-29,AUD,724960.0
2020-09-05,AUD,833674.0
2020-09-12,AUD,742564.0
2020-09-19,AUD,746431.0
2020-09-26,AUD,810234.0
2020-10-03,AUD,987704.0
2020-10-10,AUD,794836.0
2020-10-17,AUD,809769.0
2020-10-24,AUD,959251.0
2020-10-31,AUD,955555.0
2020-11-07,AUD,855197.0
2020-11-14,AUD,542951.0
2020-11-21,AUD,762477.0
2020-11-28,AUD,923591.0
2020-12-05,AUD,549264.0
2020-12-12,AUD,741015.0
2020-12-19,AUD,677110.0
2020-12-26,AUD,596337.0
2021-01-02,AUD,635324.0
2021-01-09,AUD,1110418.0
2021-01-16,AUD,658220.0
2021-01-23,AUD,607696.0
2021-01-30,AUD,594211.0
2021-02-06,AUD,510009.0
2021-02-13,AUD,518470.0
2021-02-20,AUD,612357.0
2021-02-27,AUD,480353.0
2021-03-06,AUD,316270.0
2021-03-13,AUD,448454.0
2021-03-20,AUD,437579.0
2021-03-27,AUD,412666.0
2021-04-03,AUD,364188.0
2021-04-10,AUD,317101.0
2021-04-17,AUD,365333.0
2021-04-24,AUD,242161.0
2021-05-01,AUD,303873.0
2021-05-08,AUD,387750.0
2021-05-15,AUD,400510.0
2021-05-22,AUD,288602.0
2021-05-29,AUD,184760.0
2021-06-05,AUD,283992.0
2021-06-12,AUD,229343.0
2021-06-19,AUD,219546.0
2021-06-26,AUD,238520.0
2021-07-03,AUD,203053.0
2021-07-10,AUD,170095.0
2021-07-17,AUD,249896.0
2021-07-24,AUD,368039.0
2021-07-31,AUD,220997.0
2021-08-07,AUD,218336.0
2021-08-14,AUD,268647.0
2021-08-21,AUD,176145.0
2021-08-28,AUD,233247.0
2021-09-04,AUD,283732.0
2021-09-11,AUD,193760.0
2021-09-18,AUD,249585.0
2021-09-25,AUD,193129.0
2021-10-02,AUD,214072.0
2021-10-09,AUD,396213.0
2021-10-16,AUD,210709.0
2021-10-23,AUD,319453.0
2021-10-30,AUD,264279.0
2021-11-06,AUD,196745.0
2021-11-13,AUD,298342.0
2021-11-20,AUD,209755.0
2021-11-27,AUD,303928.0
2021-12-04,AUD,217859.0
2021-12-11,AUD,210554.0
2021-12-18,AUD,211477.0
2021-12-25,AUD,208153.0
2022-01-01,AUD,99392.0
2022-01-08,AUD,155163.0
2022-01-15,AUD,179737.0
2022-01-22,AUD,174668.0
2022-01-29,AUD,215133.0
2022-02-05,AUD,205912.0
2022-02-12,AUD,254246.0
2022-02-19,AUD,157602.0
2022-02-26,AUD,255726.0
2022-03-05,AUD,132349.0
2022-03-12,AUD,141773.0
2022-03-19,AUD,184465.0
2022-03-26,AUD,216125.0
2022-04-02,AUD,211861.0
2022-04-09,AUD,132814.0
2022-04-16,AUD,118984.0
2022-04-23,AUD,119999.0
2022-04-30,AUD,124859.0
2022-05-07,AUD,172716.0
2022-05-14,AUD,188196.0
2022-05-21,AUD,243721.0
2022-05-28,AUD,144091.0
2022-06-04,AUD,174674.0
2022-06-11,AUD,113811.0
2022-06-18,AUD,105127.0
2022-06-25,AUD,145724.0
2022-07-02,AUD,104660.0
2022-07-09,AUD,197300.0
2022-07-16,AUD,271946.0
2022-07-23,AUD,145340.0
2022-07-30,AUD,163105.0
2022-08-06,AUD,136520.0
2022-08-13,AUD,147289.0
2022-08-20,AUD,116635.0
2022-08-27,AUD,125732.0
2022-09-03,AUD,189604.0
2022-09-10,AUD,192237.0
2022-09-17,AUD,173599.0
2022-09-24,AUD,165679.0
2022-10-01,AUD,222936.0
2022-10-08,AUD,198618.0
2022-10-15,AUD,156366.0
2022-10-22,AUD,230242.0
2022-10-29,AUD,160186.0
2022-11-05,AUD,313392.0
2022-11-12,AUD,150207.0
2022-11-19,AUD,141536.0
2022-11-26,AUD,110973.0
2022-12-03,AUD,92084.0
2022-12-10,AUD,110019.0
2022-12-17,AUD,124504.0
2022-12-24,AUD,136198.0
2022-12-31,AUD,108721.0
2023-01-07,AUD,163543.0
2023-01-14,AUD,118860.0
2023-01-21,AUD,171824.0
2023-01-28,AUD,117357.0
2023-02-04,AUD,220202.0
2023-02-11,AUD,183836.0
2023-02-18,AUD,93312.0
2013-03-23,BRL,2262.0
2013-03-30,BRL,
2013-04-06,BRL,
2013-04-13,BRL,
2013-04-20,BRL,489.0
2013-04-27,BRL,
2013-05-04,BRL,
2013-05-11,BRL,
2013-05-18,BRL,
2013-05-25,BRL,1646.0
2013-06-01,BRL,1644.0
2013-06-08,BRL,8552.0
2013-06-15,BRL,401.0
2013-06-22,BRL,
2013-06-29,BRL,
2013-07-06,BRL,4394.0
2013-07-13,BRL,3854.0
2013-07-20,BRL,2918.0
2013-07-27,BRL,710.0
2013-08-03,BRL,5024.0
2013-08-10,BRL,12742.0
2013-08-17,BRL,14642.0
2013-08-24,BRL,5305.0
2013-08-31,BRL,1308.0
2013-09-07,BRL,4036.0
2013-09-14,BRL,8748.0
2013-09-21,BRL,18219.0
2013-09-28,BRL,20945.0
2013-10-05,BRL,29692.0
2013-10-12,BRL,25617.0
2013-10-19,BRL,2790.0
2013-10-26,BRL,13256.0
2013-11-02,BRL,9987.0
2013-11-09,BRL,16078.0
2013-11-16,BRL,17390.0
2013-11-23,BRL,7652.0
2013-11-30,BRL,71253.0
2013-12-07,BRL,20905.0
2013-12-14,BRL,25076.0
2013-12-21,BRL,29994.0
2013-12-28,BRL,14477.0
2014-01-04,BRL,9082.0
2014-01-11,BRL,25166.0
2014-01-18,BRL,41237.0
2014-01-25,BRL,23080.0
2014-02-01,BRL,38476.0
2014-02-08,BRL,47733.0
2014-02-15,BRL,32260.0
2014-02-22,BRL,56602.0
2014-03-01,BRL,107216.0
2014-03-08,BRL,29949.0
2014-03-15,BRL,101073.0
2014-03-22,BRL,32280.0
2014-03-29,BRL,17395.0
2014-04-05,BRL,16781.0
2014-04-12,BRL,9235.0
2014-04-19,BRL,11125.0
2014-04-26,BRL,9148.0
2014-05-03,BRL,9662.0
2014-05-10,BRL,25349.0
2014-05-17,BRL,8624.0
2014-05-24,BRL,16220.0
2014-05-31,BRL,27459.0
2014-06-07,BRL,26476.0
2014-06-14,BRL,18330.0
2014-06-21,BRL,30991.0
2014-06-28,BRL,17745.0
2014-07-05,BRL,6974.0
2014-07-12,BRL,11110.0
2014-07-19,BRL,4337.0
2014-07-26,BRL,11944.0
2014-08-02,BRL,11759.0
2014-08-09,BRL,14639.0
2014-08-16,BRL,40925.0
2014-08-23,BRL,31741.0
2014-08-30,BRL,25546.0
2014-09-06,BRL,26480.0
2014-09-13,BRL,20965.0
2014-09-20,BRL,18223.0
2014-09-27,BRL,14864.0
2014-10-04,BRL,25034.0
2014-10-11,BRL,19909.0
2014-10-18,BRL,18130.0
2014-10-25,BRL,25744.0
2014-11-01,BRL,12959.0
2014-11-08,BRL,17936.0
2014-11-15,BRL,39947.0
2014-11-22,BRL,18140.0
2014-11-29,BRL,8898.0
2014-12-06,BRL,13581.0
2014-12-13,BRL,45309.0
2014-12-20,BRL,20530.0
2014-12-27,BRL,7193.0
2015-01-03,BRL,16594.0
2015-01-10,BRL,33823.0
2015-01-17,BRL,16014.0
2015-01-24,BRL,7423.0
2015-01-31,BRL,14712.0
2015-02-07,BRL,24093.0
2015-02-14,BRL,14767.0
2015-02-21,BRL,9069.0
2015-02-28,BRL,16908.0
2015-03-07,BRL,40826.0
2015-03-14,BRL,19334.0
2015-03-21,BRL,19311.0
2015-03-28,BRL,46004.0
2015-04-04,BRL,15818.0
2015-04-11,BRL,75961.0
2015-04-18,BRL,30657.0
2015-04-25,BRL,67587.0
2015-05-02,BRL,55729.0
2015-05-09,BRL,41235.0
2015-05-16,BRL,42339.0
2015-05-23,BRL,48109.0
2015-05-30,BRL,49284.0
2015-06-06,BRL,43270.0
2015-06-13,BRL,35675.0
2015-06-20,BRL,43799.0
2015-06-27,BRL,37861.0
2015-07-04,BRL,50481.0
2015-07-11,BRL,99962.0
2015-07-18,BRL,52711.0
2015-07-25,BRL,45575.0
2015-08-01,BRL,61175.0
2015-08-08,BRL,73423.0
2015-08-15,BRL,33059.0
2015-08-22,BRL,33771.0
2015-08-29,BRL,57752.0
2015-09-05,BRL,52836.0
2015-09-12,BRL,75929.0
2015-09-19,BRL,63099.0
2015-09-26,BRL,58955.0
2015-10-03,BRL,69037.0
2015-10-10,BRL,84509.0
2015-10-17,BRL,51072.0
2015-10-24,BRL,71123.0
2015-10-31,BRL,139185.0
2015-11-07,BRL,129907.0
2015-11-14,BRL,103943.0
2015-11-21,BRL,139442.0
2015-11-28,BRL,97292.0
2015-12-05,BRL,124925.0
2015-12-12,BRL,181748.0
2015-12-19,BRL,114272.0
2015-12-26,BRL,123246.0
2016-01-02,BRL,63618.0
2016-01-09,BRL,139434.0
2016-01-16,BRL,116663.0
2016-01-23,BRL,153267.0
2016-01-30,BRL,92963.0
2016-02-06,BRL,136157.0
2016-02-13,BRL,130439.0
2016-02-20,BRL,118661.0
2016-02-27,BRL,127745.0
2016-03-05,BRL,126863.0
2016-03-12,BRL,111018.0
2016-03-19,BRL,127777.0
2016-03-26,BRL,92651.0
2016-04-02,BRL,128214.0
2016-04-09,BRL,199202.0
2016-04-16,BRL,118038.0
2016-04-23,BRL,114808.0
2016-04-30,BRL,236763.0
2016-05-07,BRL,133700.0
2016-05-14,BRL,217792.0
2016-05-21,BRL,173915.0
2016-05-28,BRL,190520.0
2016-06-04,BRL,143656.0
2016-06-11,BRL,191371.0
2016-06-18,BRL,323477.0
2016-06-25,BRL,160355.0
2016-07-02,BRL,143477.0
2016-07-09,BRL,148689.0
2016-07-16,BRL,150132.0
2016-07-23,BRL,114105.0
2016-07-30,BRL,113229.0
2016-08-06,BRL,171894.0
2016-08-13,BRL,137919.0
2016-08-20,BRL,167910.0
2016-08-27,BRL,149630.0
2016-09-03,BRL,195158.0
2016-09-10,BRL,257232.0
2016-09-17,BRL,230908.0
2016-09-24,BRL,149101.0
2016-10-01,BRL,231069.0
2016-10-08,BRL,266823.0
2016-10-15,BRL,263446.0
2016-10-22,BRL,259045.0
2016-10-29,BRL,333910.0
2016-11-05,BRL,321977.0
2016-11-12,BRL,299876.0
2016-11-19,BRL,288957.0
2016-11-26,BRL,255266.0
2016-12-03,BRL,404725.0
2016-12-10,BRL,236973.0
2016-12-17,BRL,294193.0
2016-12-24,BRL,368765.0
2016-12-31,BRL,401383.0
2017-01-07,BRL,510456.0
2017-01-14,BRL,274959.0
2017-01-21,BRL,406763.0
2017-01-28,BRL,303904.0
2017-02-04,BRL,374203.0
2017-02-11,BRL,405467.0
2017-02-18,BRL,238999.0
2017-02-25,BRL,714014.0
2017-03-04,BRL,494907.0
2017-03-11,BRL,423309.0
2017-03-18,BRL,404221.0
2017-03-25,BRL,240183.0
2017-04-01,BRL,361742.0
2017-04-08,BRL,434207.0
2017-04-15,BRL,325359.0
2017-04-22,BRL,498389.0
2017-04-29,BRL,701539.0
2017-05-06,BRL,982781.0
2017-05-13,BRL,1422616.0
2017-05-20,BRL,1089005.0
2017-05-27,BRL,1941203.0
2017-06-03,BRL,1634884.0
2017-06-10,BRL,1490958.0
2017-06-17,BRL,577342.0
2017-06-24,BRL,548445.0
2017-07-01,BRL,431210.0
2017-07-08,BRL,610046.0
2017-07-15,BRL,361801.0
2017-07-22,BRL,450303.0
2017-07-29,BRL,494609.0
2017-08-05,BRL,523218.0
2017-08-12,BRL,713168.0
2017-08-19,BRL,4477874.0
2017-08-26,BRL,7227706.0
2017-09-02,BRL,2409498.0
2017-09-09,BRL,778441.0
2017-09-16,BRL,875568.0
2017-09-23,BRL,893786.0
2017-09-30,BRL,1039979.0
2017-10-07,BRL,936847.0
2017-10-14,BRL,1159122.0
2017-10-21,BRL,1801625.0
2017-10-28,BRL,1586300.0
2017-11-04,BRL,1812083.0
2017-11-11,BRL,1741992.0
2017-11-18,BRL,1371850.0
2017-11-25,BRL,1870614.0
2017-12-02,BRL,2252507.0
2017-12-09,BRL,2440593.0
2017-12-16,BRL,2230688.0
2017-12-23,BRL,2285826.0
2017-12-30,BRL,858368.0
2018-01-06,BRL,1448718.0
2018-01-13,BRL,2234416.0
2018-01-20,BRL,2099441.0
2018-01-27,BRL,2194977.0
2018-02-03,BRL,2925233.0
2018-02-10,BRL,1735604.0
2018-02-17,BRL,1078159.0
2018-02-24,BRL,1721272.0
2018-03-03,BRL,1659985.0
2018-03-10,BRL,1435405.0
2018-03-17,BRL,991509.0
