snapped_at,price (open),market_cap,total_volume
2014-05-27 00:00:00 UTC,0.230426669,2294849,4502.493915
2014-05-28 00:00:00 UTC,0.231433362,2537226,4661.162342
2014-05-29 00:00:00 UTC,0.261517539,2807779,7088.468551
2014-05-30 00:00:00 UTC,0.261918929,2760100,4650.466433
2014-05-31 00:00:00 UTC,0.249980835,2715475,4888.666648
2014-06-01 00:00:00 UTC,0.249643858,2622488,3608.552865
2014-06-02 00:00:00 UTC,0.2559999,2796453,2441.265535
2014-06-03 00:00:00 UTC,0.234760147,2510761,3871.762953
2014-06-04 00:00:00 UTC,0.205178656,2246181,1993.345331
2014-06-05 00:00:00 UTC,0.170020135,1942833,5252.48651
2014-06-06 00:00:00 UTC,0.143729922,1611933,3683.228353
2014-06-07 00:00:00 UTC,0.181592001,1933567,5186.919297
2014-06-08 00:00:00 UTC,0.204522995,2249315,10417.38105
2014-06-09 00:00:00 UTC,0.22963584,346763.4375,13198.63892
2014-06-10 00:00:00 UTC,0.205160332,310393.837,4389.860668
2014-06-11 00:00:00 UTC,0.192173794,291437.9007,9165.365942
2014-06-12 00:00:00 UTC,0.169012478,256912.995,2525.027285
2014-06-13 00:00:00 UTC,0.172458157,262726.2055,1170.138365
2014-06-14 00:00:00 UTC,0.162884143,248831.2641,1691.237567
2014-06-15 00:00:00 UTC,0.168080421,257374.4893,1005.600273
2014-06-16 00:00:00 UTC,0.162380106,249291.2973,1370.585724
2014-06-17 00:00:00 UTC,0.163896312,252123.0072,642.1488473
2014-06-18 00:00:00 UTC,0.145549371,224418.2087,1694.894357
2014-06-19 00:00:00 UTC,0.155974611,241065.7794,2425.460264
2014-06-20 00:00:00 UTC,0.140056487,216943.2965,3643.197126
2014-06-21 00:00:00 UTC,0.149918647,232779.8824,760.3002833
2014-06-22 00:00:00 UTC,0.143732003,223622.9938,809.7176559
2014-06-23 00:00:00 UTC,0.140435276,219083.6657,1113.811371
2014-06-24 00:00:00 UTC,0.138064805,215880.891,1252.544914
2014-06-25 00:00:00 UTC,0.131266322,205687.107,2143.145614
2014-06-26 00:00:00 UTC,0.130197713,204567.6889,975.3877215
2014-06-27 00:00:00 UTC,0.131966614,207820.3634,1350.402154
2014-06-28 00:00:00 UTC,0.121046006,191069.0634,1189.570168
2014-06-29 00:00:00 UTC,0.126348492,199909.5947,1151.824786
2014-06-30 00:00:00 UTC,0.124017168,196696.8089,1718.840014
2014-07-01 00:00:00 UTC,0.151384401,240725.1161,35336.68019
2014-07-02 00:00:00 UTC,0.140115942,223291.5676,15742.59385
2014-07-03 00:00:00 UTC,0.145563053,232494.4724,2712.284103
2014-07-04 00:00:00 UTC,0.130270449,208515.179,1504.977138
2014-07-05 00:00:00 UTC,0.118821147,190627.1423,2323.246161
2014-07-06 00:00:00 UTC,0.116488689,187330.7021,2084.642453
2014-07-07 00:00:00 UTC,0.11025662,177672.4789,3393.694555
2014-07-08 00:00:00 UTC,0.1099884,177651.3946,1040.681833
2014-07-09 00:00:00 UTC,0.124773917,201604.4549,1647.785193
2014-07-10 00:00:00 UTC,0.103731167,167604.4631,896.6173028
2014-07-11 00:00:00 UTC,0.10762053,173888.7323,904.217226
2014-07-12 00:00:00 UTC,0.106872036,172679.3479,2408.223421
2014-07-13 00:00:00 UTC,0.106262884,171695.1049,10303.66015
2014-07-14 00:00:00 UTC,0.103911183,167895.3251,1935.017618
2014-07-15 00:00:00 UTC,0.105484623,170437.624,871.4242668
2014-07-16 00:00:00 UTC,0.099429938,160654.7184,864.981038
2014-07-17 00:00:00 UTC,0.108475965,175270.9075,833.0469704
2014-07-18 00:00:00 UTC,0.110929167,178002.4879,1049.547423
2014-07-19 00:00:00 UTC,0.1077257,173270.3252,630.5106448
2014-07-20 00:00:00 UTC,0.105949542,170783.2456,542.3962191
2014-07-21 00:00:00 UTC,0.107342829,173444.5436,2030.859225
2014-07-22 00:00:00 UTC,0.112309154,181888.044,1784.427185
2014-07-23 00:00:00 UTC,0.110097358,178682.5071,904.8708767
2014-07-24 00:00:00 UTC,0.106115617,172579.0107,595.9125686
2014-07-25 00:00:00 UTC,0.102939688,167670.2231,917.4335448
2014-07-26 00:00:00 UTC,0.056934561,92990.07977,7813.144048
2014-07-27 00:00:00 UTC,0.056786338,92947.87845,3659.272568
2014-07-28 00:00:00 UTC,0.035615503,58432.68188,4137.798666
2014-07-29 00:00:00 UTC,0.039518423,64982.71242,2898.16854
2014-07-30 00:00:00 UTC,0.045879932,75593.61086,1584.767425
2014-07-31 00:00:00 UTC,0.05868233,96845.09266,5568.485768
2014-08-01 00:00:00 UTC,0.104485247,172877.632,6638.732009
2014-08-02 00:00:00 UTC,0.07430586,123214.2002,3063.263038
2014-08-03 00:00:00 UTC,0.092918697,154436.9133,3941.151384
2014-08-04 00:00:00 UTC,0.076968284,128182.2104,8849.133328
2014-08-05 00:00:00 UTC,0.071435641,119209.2972,7314.616368
2014-08-06 00:00:00 UTC,0.072940874,121986.5361,2879.004309
2014-08-07 00:00:00 UTC,0.060599173,101530.2791,3023.452136
2014-08-08 00:00:00 UTC,0.066216261,111194.6502,3600.318437
2014-08-09 00:00:00 UTC,0.073716289,124058.248,3378.979159
2014-08-10 00:00:00 UTC,0.077175652,130158.8984,2536.50582
2014-08-11 00:00:00 UTC,0.063635025,107556.8735,3967.506716
2014-08-12 00:00:00 UTC,0.062250871,105452.3531,2557.084245
2014-08-13 00:00:00 UTC,0.05731984,97317.05036,727.5289904
2014-08-14 00:00:00 UTC,0.043203586,73474.30838,1517.241331
2014-08-15 00:00:00 UTC,0.048794639,83175.48793,1607.857398
2014-08-16 00:00:00 UTC,0.054529344,93155.36784,584.8388298
2014-08-17 00:00:00 UTC,0.04453257,76235.97489,864.2931156
2014-08-18 00:00:00 UTC,0.041239165,70743.31236,1651.330853
2014-08-19 00:00:00 UTC,0.037344268,64165.03302,2280.682455
2014-08-20 00:00:00 UTC,0.037118551,63911.76024,775.7878402
2014-08-21 00:00:00 UTC,0.039715796,68519.79675,1808.819566
2014-08-22 00:00:00 UTC,0.037353868,64590.55279,1220.833513
2014-08-23 00:00:00 UTC,0.037528441,65047.67071,317.2843518
2014-08-24 00:00:00 UTC,0.034519297,59922.56486,254.405939
2014-08-25 00:00:00 UTC,0.032889214,57217.03631,461.44956
2014-08-26 00:00:00 UTC,0.036292703,63273.24262,843.9288723
2014-08-27 00:00:00 UTC,0.034386128,60073.0811,346.7748853
2014-08-28 00:00:00 UTC,0.03542583,62021.87849,444.6429905
2014-08-29 00:00:00 UTC,0.034613937,60727.65987,237.9280578
2014-08-30 00:00:00 UTC,0.033990734,59757.51221,305.42609
2014-08-31 00:00:00 UTC,0.072614517,127987.8061,49537.56169
2014-09-01 00:00:00 UTC,0.075119233,132672.9598,9833.350354
2014-09-02 00:00:00 UTC,0.070977747,125609.5313,1845.719705
2014-09-03 00:00:00 UTC,0.064054896,113572.7252,3064.298418
2014-09-04 00:00:00 UTC,0.07202687,127985.6261,4853.065857
2014-09-05 00:00:00 UTC,0.069166381,123149.2191,2168.965085
2014-09-06 00:00:00 UTC,0.068729573,122613.7641,3882.805089
2014-09-07 00:00:00 UTC,0.06701837,119792.1858,4927.005712
2014-09-08 00:00:00 UTC,0.065969366,118158.7212,1533.74141
2014-09-09 00:00:00 UTC,0.062691595,112476.7468,3473.856279
2014-09-10 00:00:00 UTC,0.049263035,88544.29526,4969.228119
2014-09-11 00:00:00 UTC,0.048115314,86650.38695,1510.693426
2014-09-12 00:00:00 UTC,0.047922041,86470.0517,1553.927091
2014-09-13 00:00:00 UTC,0.044464532,80358.65805,1687.839709
2014-09-14 00:00:00 UTC,0.041019601,74240.96547,4107.470809
2014-09-15 00:00:00 UTC,0.04580004,83134.07932,4448.961268
2014-09-16 00:00:00 UTC,0.041210711,74951.07476,1217.760633
2014-09-17 00:00:00 UTC,0.045320535,82617.20447,2567.941202
2014-09-18 00:00:00 UTC,0.043120367,78759.99782,1391.709803
2014-09-19 00:00:00 UTC,0.037385704,68402.86523,1138.007432
2014-09-20 00:00:00 UTC,0.037961206,69599.13715,512.1681439
2014-09-21 00:00:00 UTC,0.037347031,68607.54228,1279.453542
2014-09-22 00:00:00 UTC,0.037104622,68287.90306,1916.961277
2014-09-23 00:00:00 UTC,0.039279853,72444.42128,2880.488776
2014-09-24 00:00:00 UTC,0.03871623,71519.64071,1003.035477
2014-09-25 00:00:00 UTC,0.037500667,69321.97107,974.6464072
2014-09-26 00:00:00 UTC,0.036643172,67736.84557,502.9566713
2014-09-27 00:00:00 UTC,0.036931877,68270.53153,424.9556486
2014-09-28 00:00:00 UTC,0.034277242,63850.8923,1714.352619
2014-09-29 00:00:00 UTC,0.033941385,63346.16532,831.538409
2014-09-30 00:00:00 UTC,0.035155969,65736.91643,241.2286753
2014-10-01 00:00:00 UTC,0.034300636,64234.90444,784.4816233
2014-10-02 00:00:00 UTC,0.034743142,65194.28955,926.5122099
2014-10-03 00:00:00 UTC,0.033145705,62320.65414,321.7108534
2014-10-04 00:00:00 UTC,0.031207859,58792.17436,324.3224574
2014-10-05 00:00:00 UTC,0.031853822,60124.56614,590.7618449
2014-10-06 00:00:00 UTC,0.033570732,63501.222,1084.957304
2014-10-07 00:00:00 UTC,0.034643846,65656.67109,579.9434656
2014-10-08 00:00:00 UTC,0.047933093,91044.26139,3340.588381
2014-10-09 00:00:00 UTC,0.064489997,122764.9631,10157.61688
2014-10-10 00:00:00 UTC,0.058876591,112268.2382,11447.41893
2014-10-11 00:00:00 UTC,0.046692148,89186.20477,2844.384118
2014-10-12 00:00:00 UTC,0.048645084,93097.69179,1737.513831
2014-10-13 00:00:00 UTC,0.050690099,97192.08123,1126.873665
2014-10-14 00:00:00 UTC,0.05227255,100423.5655,1076.552104
2014-10-15 00:00:00 UTC,0.054960607,105786.9668,5020.313683
2014-10-16 00:00:00 UTC,0.051518764,99345.69399,1381.690273
2014-10-17 00:00:00 UTC,0.048322708,93344.49252,851.0369226
2014-10-18 00:00:00 UTC,0.046405354,89795.05586,1896.787094
2014-10-19 00:00:00 UTC,0.044989021,87219.76571,5158.754672
2014-10-20 00:00:00 UTC,0.043748,84969.68514,1063.640049
2014-10-21 00:00:00 UTC,0.042370298,82435.77977,519.1181434
2014-10-22 00:00:00 UTC,0.036371221,70888.52845,625.7897987
2014-10-23 00:00:00 UTC,0.035584226,69476.95642,1092.905949
2014-10-24 00:00:00 UTC,0.036523561,71442.02115,648.5676021
2014-10-25 00:00:00 UTC,0.034899093,68389.24026,282.7023328
2014-10-26 00:00:00 UTC,0.035747252,70188.04861,430.2036716
2014-10-27 00:00:00 UTC,0.035433309,69699.19683,517.6845088
2014-10-28 00:00:00 UTC,0.038534532,75948.78721,467.3166979
2014-10-29 00:00:00 UTC,0.040568918,80099.39367,2974.460692
2014-10-30 00:00:00 UTC,0.045360095,89754.70071,2407.673076
2014-10-31 00:00:00 UTC,0.040180736,79625.76371,940.4689181
2014-11-01 00:00:00 UTC,0.037422814,74293.7533,392.1879652
2014-11-02 00:00:00 UTC,0.036887322,73357.44841,277.7865499
2014-11-03 00:00:00 UTC,0.036602184,72929.047,540.4629439
2014-11-04 00:00:00 UTC,0.037658382,75161.53627,576.9300241
2014-11-05 00:00:00 UTC,0.038211625,76413.31502,223.7298781
2014-11-06 00:00:00 UTC,0.038620272,77386.91514,258.7364962
2014-11-07 00:00:00 UTC,0.038214103,76709.6537,648.832358
2014-11-08 00:00:00 UTC,0.03739265,75193.44142,285.9757376
2014-11-09 00:00:00 UTC,0.036577856,73676.58148,781.4300749
2014-11-10 00:00:00 UTC,0.033390871,67360.7394,1590.249264
2014-11-11 00:00:00 UTC,0.034803959,70341.06335,873.9018406
2014-11-12 00:00:00 UTC,0.051802294,104937.9785,4607.523701
2014-11-13 00:00:00 UTC,0.049249473,99947.02748,3541.012554
2014-11-14 00:00:00 UTC,0.059401557,120773.9388,8981.592283
2014-11-15 00:00:00 UTC,0.068719842,139986.7845,7602.127664
2014-11-16 00:00:00 UTC,0.059760632,121939.4782,2806.495666
2014-11-17 00:00:00 UTC,0.057933199,118409.8394,1272.72699
2014-11-18 00:00:00 UTC,0.054800132,112210.9433,1292.107699
2014-11-19 00:00:00 UTC,0.053087355,108894.9061,1596.519747
2014-11-20 00:00:00 UTC,0.044416453,91234.85861,1527.441664
2014-11-21 00:00:00 UTC,0.040712361,83772.9296,2103.722515
2014-11-22 00:00:00 UTC,0.03969474,81835.27154,564.6497344
2014-11-23 00:00:00 UTC,0.040848036,84354.38152,238.6397672
2014-11-24 00:00:00 UTC,0.041629775,86124.84404,479.6390457
2014-11-25 00:00:00 UTC,0.040594344,84145.58104,740.3974461
2014-11-26 00:00:00 UTC,0.0331661,68845.02885,4845.486763
2014-11-27 00:00:00 UTC,0.03183962,66200.23825,3032.683903
2014-11-28 00:00:00 UTC,0.031246282,65078.28734,3318.541635
2014-11-29 00:00:00 UTC,0.032397233,67601.3625,3231.669467
2014-11-30 00:00:00 UTC,0.032149163,67198.27759,2630.339881
2014-12-01 00:00:00 UTC,0.030826763,64544.76848,1118.953275
2014-12-02 00:00:00 UTC,0.030828636,64643.88771,1300.845828
2014-12-03 00:00:00 UTC,0.029977509,62972.34332,1024.072274
2014-12-04 00:00:00 UTC,0.029887884,62896.15191,903.5433905
2014-12-05 00:00:00 UTC,0.029226637,61588.99913,1313.805044
2014-12-06 00:00:00 UTC,0.029363867,61993.43723,749.4562417
2014-12-07 00:00:00 UTC,0.030275046,64013.25414,747.6620404
2014-12-08 00:00:00 UTC,0.028683882,60761.15373,543.9250347
2014-12-09 00:00:00 UTC,0.027012053,57310.52816,520.6364892
2014-12-10 00:00:00 UTC,0.028387777,60342.56253,900.7332758
2014-12-11 00:00:00 UTC,0.027232426,57953.4072,574.0450616
2014-12-12 00:00:00 UTC,0.028176049,60083.73361,894.1233247
2014-12-13 00:00:00 UTC,0.026790751,57234.82222,837.5765232
2014-12-14 00:00:00 UTC,0.025980286,55592.69474,1408.245723
2014-12-15 00:00:00 UTC,0.025962328,55650.32835,688.3834303
2014-12-16 00:00:00 UTC,0.02465585,52937.71159,1057.570425
2014-12-17 00:00:00 UTC,0.022938228,49332.16913,3519.885269
2014-12-18 00:00:00 UTC,0.023787263,51253.29863,1643.111799
2014-12-19 00:00:00 UTC,0.023305545,50293.43702,264.0676898
2014-12-20 00:00:00 UTC,0.02495455,53886.60655,304.9429444
2014-12-21 00:00:00 UTC,0.024315254,52506.11556,537.4891293
2014-12-22 00:00:00 UTC,0.024076857,52227.87867,1083.737904
2014-12-23 00:00:00 UTC,0.024340262,52890.24498,388.1249322
2014-12-24 00:00:00 UTC,0.023784574,51754.99508,906.4548444
2014-12-25 00:00:00 UTC,0.023997102,52296.64438,531.3479761
2014-12-26 00:00:00 UTC,0.024197775,52834.70387,865.4936783
2014-12-27 00:00:00 UTC,0.023514175,51423.80828,979.0559043
2014-12-28 00:00:00 UTC,0.023256846,50920.93369,624.7241724
2014-12-29 00:00:00 UTC,0.02400079,52650.29378,1756.748338
2014-12-30 00:00:00 UTC,0.023724793,52132.03087,1347.26794
2014-12-31 00:00:00 UTC,0.023412448,51527.63657,1536.745062
2015-01-01 00:00:00 UTC,0.023113775,50952.65223,302.9908636
2015-01-02 00:00:00 UTC,0.022635786,49963.17725,4086.412785
2015-01-03 00:00:00 UTC,0.021065054,46582.5221,218.0900129
2015-01-04 00:00:00 UTC,0.018566239,41126.5953,1080.826133
2015-01-05 00:00:00 UTC,0.020550207,45602.51229,5828.742965
2015-01-06 00:00:00 UTC,0.021063358,46819.16825,1729.337205
2015-01-07 00:00:00 UTC,0.021006865,46766.59646,291.1437182
2015-01-08 00:00:00 UTC,0.020316103,45292.00795,849.6597173
2015-01-09 00:00:00 UTC,0.02085209,46556.5242,938.1304944
2015-01-10 00:00:00 UTC,0.019657247,43976.76033,491.804632
2015-01-11 00:00:00 UTC,0.018886141,42310.90431,275.7461079
2015-01-12 00:00:00 UTC,0.018443239,41385.30078,741.9074345
2015-01-13 00:00:00 UTC,0.015076468,33889.48888,395.0876645
2015-01-14 00:00:00 UTC,0.011186736,25179.69833,383.5547246
2015-01-15 00:00:00 UTC,0.014086195,31755.25544,668.6526439
2015-01-16 00:00:00 UTC,0.014282981,32249.40052,548.5382384
2015-01-17 00:00:00 UTC,0.013872956,31375.46467,370.5226035
2015-01-18 00:00:00 UTC,0.014851935,33643.56812,562.5212292
2015-01-19 00:00:00 UTC,0.013981378,31716.96491,597.7909406
2015-01-20 00:00:00 UTC,0.013259088,30121.53258,307.6328224
2015-01-21 00:00:00 UTC,0.015056608,34257.21603,1374.493903
2015-01-22 00:00:00 UTC,0.015102696,34418.13707,128.5444435
2015-01-23 00:00:00 UTC,0.015592617,35594.09364,585.5735203
2015-01-24 00:00:00 UTC,0.016656573,38072.81068,252.2818107
2015-01-25 00:00:00 UTC,0.017004595,38925.89788,320.6897398
2015-01-26 00:00:00 UTC,0.018050204,41391.87957,198.0479697
2015-01-27 00:00:00 UTC,0.01686488,38692.08322,232.8937153
2015-01-29 00:00:00 UTC,0.016171087,37254.38526,253.7808733
2015-01-30 00:00:00 UTC,0.015749557,36349.23754,70.87782426
2015-01-31 00:00:00 UTC,0.01516091,35037.47019,163.3434301
2015-02-01 00:00:00 UTC,0.014767571,34177.55037,384.6320684
2015-02-02 00:00:00 UTC,0.015601007,36167.26899,1358.000544
2015-02-03 00:00:00 UTC,0.014804643,34375.12278,300.6760382
2015-02-04 00:00:00 UTC,0.01442073,33533.28685,367.7007981
2015-02-05 00:00:00 UTC,0.01383143,32210.32935,343.5634196
2015-02-06 00:00:00 UTC,0.014018321,32698.64543,124.7804625
2015-02-07 00:00:00 UTC,0.01398254,32663.42359,504.2164038
2015-02-08 00:00:00 UTC,0.013930071,32587.35424,367.6386699
2015-02-09 00:00:00 UTC,0.013597088,31862.43611,171.9995509
2015-02-10 00:00:00 UTC,0.013537076,31769.35073,198.3711047
2015-02-11 00:00:00 UTC,0.013879344,32623.44016,254.3425983
2015-02-12 00:00:00 UTC,0.014580989,34321.86954,238.7780213
2015-02-13 00:00:00 UTC,0.0159861,37690.66746,325.6638343
2015-02-14 00:00:00 UTC,0.017698914,41789.61332,494.2091417
2015-02-15 00:00:00 UTC,0.015952641,37666.41894,222.1633416
2015-02-16 00:00:00 UTC,0.016045293,37885.18313,188.9255692
2015-02-17 00:00:00 UTC,0.01639369,38707.79668,350.0928365
2015-02-18 00:00:00 UTC,0.016803999,39911.84913,334.1787343
2015-02-19 00:00:00 UTC,0.017445484,41491.08419,1271.020236
2015-02-20 00:00:00 UTC,0.016967926,40415.10568,466.1602858
2015-02-21 00:00:00 UTC,0.017330715,41346.14721,159.8380293
2015-02-22 00:00:00 UTC,0.016354707,39072.26148,125.2947033
2015-02-23 00:00:00 UTC,0.017202248,41163.51612,287.9140063
2015-02-24 00:00:00 UTC,0.017428638,41753.8405,138.7173012
2015-02-25 00:00:00 UTC,0.017121292,41080.22796,121.6552417
2015-02-26 00:00:00 UTC,0.016556014,39786.00602,209.425342
2015-02-27 00:00:00 UTC,0.018034518,43406.88443,229.301135
2015-02-28 00:00:00 UTC,0.018183446,43833.52498,264.6810386
2015-03-01 00:00:00 UTC,0.018252998,44060.96783,163.0607081
2015-03-02 00:00:00 UTC,0.019051373,46061.03879,135.8483594
2015-03-03 00:00:00 UTC,0.019703249,47699.89063,233.8637137
2015-03-04 00:00:00 UTC,0.019136257,46404.04557,199.7589967
2015-03-05 00:00:00 UTC,0.018927898,45961.9522,121.5657602
2015-03-06 00:00:00 UTC,0.019085943,46411.57416,155.6727936
2015-03-07 00:00:00 UTC,0.018927913,46093.06521,295.3827809
2015-03-08 00:00:00 UTC,0.018664429,45468.93735,392.1783099
2015-03-09 00:00:00 UTC,0.018897501,46179.87876,357.2283959
2015-03-10 00:00:00 UTC,0.017325857,42405.72689,777.6315816
2015-03-11 00:00:00 UTC,0.018061256,44223.25535,1096.153745
2015-03-12 00:00:00 UTC,0.016454906,40391.49626,1289.231394
2015-03-13 00:00:00 UTC,0.017660985,43353.79636,1067.046265
2015-03-14 00:00:00 UTC,0.017258787,42366.49162,708.1014071
2015-03-15 00:00:00 UTC,0.018281688,44967.97948,1240.780173
2015-03-16 00:00:00 UTC,0.018345184,45183.32678,1292.256291
2015-03-17 00:00:00 UTC,0.017526564,43222.52301,1675.276631
2015-03-18 00:00:00 UTC,0.015788098,38997.23418,1220.596156
2015-03-19 00:00:00 UTC,0.016134711,39913.08001,1520.90665
2015-03-20 00:00:00 UTC,0.015994108,39614.44667,1061.246606
2015-03-21 00:00:00 UTC,0.015690829,38919.76817,924.6225492
2015-03-22 00:00:00 UTC,0.016240236,40342.61453,991.9582051
2015-03-23 00:00:00 UTC,0.016906959,42070.0591,1978.346246
2015-03-24 00:00:00 UTC,0.01533023,38197.99704,1319.421588
2015-03-25 00:00:00 UTC,0.020662525,51572.17416,4345.399785
2015-03-26 00:00:00 UTC,0.021086899,52714.40042,1003.790717
2015-03-27 00:00:00 UTC,0.021305188,53333.33989,378.0228483
2015-03-28 00:00:00 UTC,0.022313081,55877.59983,864.8049369
2015-03-29 00:00:00 UTC,0.02178908,54565.36989,1220.141671
2015-03-30 00:00:00 UTC,0.022121737,55398.42558,677.3321684
2015-03-31 00:00:00 UTC,0.020941564,52442.9745,698.6902231
2015-04-01 00:00:00 UTC,0.022211578,56013.22332,911.7600765
2015-04-02 00:00:00 UTC,0.022250233,56187.46692,551.7903098
2015-04-03 00:00:00 UTC,0.025283174,63949.74224,976.4563631
2015-04-04 00:00:00 UTC,0.02627329,66559.51892,1332.694587
2015-04-05 00:00:00 UTC,0.030150203,76495.28478,1670.173751
2015-04-06 00:00:00 UTC,0.032465297,82490.74913,2212.428341
2015-04-07 00:00:00 UTC,0.033084835,84114.55429,2623.114698
2015-04-08 00:00:00 UTC,0.040427439,103035.9982,5603.838952
2015-04-09 00:00:00 UTC,0.049136467,125432.6254,912.7000275
2015-04-10 00:00:00 UTC,0.038905395,99427.21113,6784.785397
2015-04-11 00:00:00 UTC,0.040208463,102757.35,1869.037097
2015-04-12 00:00:00 UTC,0.041556294,106201.8879,2562.685206
2015-04-13 00:00:00 UTC,0.037750334,96895.29344,1558.587384
2015-04-14 00:00:00 UTC,0.036168715,92964.99085,928.6050736
2015-04-15 00:00:00 UTC,0.031432714,80892.18458,938.3200229
2015-04-16 00:00:00 UTC,0.031437241,81006.78998,1840.673729
2015-04-17 00:00:00 UTC,0.029032084,74908.29232,811.5702638
2015-04-18 00:00:00 UTC,0.028957937,74828.11921,1154.483788
2015-04-19 00:00:00 UTC,0.028037648,72537.31942,1222.971934
2015-04-20 00:00:00 UTC,0.027921064,72344.25819,429.9267386
2015-04-21 00:00:00 UTC,0.02965549,76936.42338,2245.20033
2015-04-22 00:00:00 UTC,0.036463159,94745.98089,2816.535782
2015-04-23 00:00:00 UTC,0.038739726,100790.6941,1861.271268
2015-04-24 00:00:00 UTC,0.03533005,92058.27399,1561.472822
2015-04-25 00:00:00 UTC,0.043013915,112263.2202,2197.695472
2015-04-26 00:00:00 UTC,0.036065476,94235.12187,2247.518095
2015-04-27 00:00:00 UTC,0.03985316,104308.2743,378.2881455
2015-04-28 00:00:00 UTC,0.044910574,117684.3415,1635.908236
2015-04-29 00:00:00 UTC,0.04514733,303134.8848,638.7782774
2015-04-30 00:00:00 UTC,0.053233184,357624.4165,2337.731425
2015-05-01 00:00:00 UTC,0.068403829,459839.4735,5264.41004
2015-05-02 00:00:00 UTC,0.063761095,428840.2315,3162.347566
2015-05-03 00:00:00 UTC,0.070230644,472620.4909,6302.861795
2015-05-04 00:00:00 UTC,0.077080349,518998.1787,6311.395284
2015-05-05 00:00:00 UTC,0.072871825,490928.2307,1796.814973
2015-05-06 00:00:00 UTC,0.063698689,429134.7555,1672.5753
2015-05-07 00:00:00 UTC,0.063631538,428682.36,1238.82482
2015-05-08 00:00:00 UTC,0.065303117,439943.7058,2014.206913
2015-05-09 00:00:00 UTC,0.064816693,436666.6918,1782.105991
2015-05-10 00:00:00 UTC,0.059971624,404025.715,1300.554352
2015-05-11 00:00:00 UTC,0.063010301,424497.1194,2935.437314
2015-05-12 00:00:00 UTC,0.064973147,437720.7153,1238.616914
2015-05-13 00:00:00 UTC,0.063650926,428812.9819,1136.298922
2015-05-14 00:00:00 UTC,0.066233138,446209.2062,704.8349476
2015-05-15 00:00:00 UTC,0.064148709,432166.5179,1211.835988
2015-05-16 00:00:00 UTC,0.064076644,431681.0173,1041.815325
2015-05-17 00:00:00 UTC,0.061636953,415244.9475,970.3274216
2015-05-18 00:00:00 UTC,0.061457265,414034.4004,1691.050157
2015-05-19 00:00:00 UTC,0.057698536,388712.0347,963.0284028
2015-05-20 00:00:00 UTC,0.05432703,365998.3745,3018.765281
2015-05-21 00:00:00 UTC,0.059160531,398561.4202,1927.057198
2015-05-22 00:00:00 UTC,0.045366233,308329.7435,2774.20681
2015-05-23 00:00:00 UTC,0.047880463,325595.9553,2908.825016
2015-05-24 00:00:00 UTC,0.044895014,305460.4665,1525.683731
2015-05-25 00:00:00 UTC,0.040631239,276554.3717,1489.864864
2015-05-26 00:00:00 UTC,0.045686929,311159.2335,1590.433025
2015-05-27 00:00:00 UTC,0.044842442,305565.7734,820.5999273
2015-05-28 00:00:00 UTC,0.042509288,289821.8185,395.1714104
2015-05-29 00:00:00 UTC,0.041715554,284550.0125,1118.553641
2015-05-30 00:00:00 UTC,0.03767977,257167.1427,2748.888968
2015-05-31 00:00:00 UTC,0.034632091,236463.8977,1315.604966
2015-06-01 00:00:00 UTC,0.033742618,230512.1531,424.1505634
2015-06-02 00:00:00 UTC,0.033942096,232003.8639,305.4929844
2015-06-03 00:00:00 UTC,0.035567484,243128.5458,236.4711503
2015-06-04 00:00:00 UTC,0.037125003,253775.273,386.450778
2015-06-05 00:00:00 UTC,0.032031719,218959.1227,25.58173009
2015-06-06 00:00:00 UTC,0.037149931,253945.6722,302.2009539
2015-06-07 00:00:00 UTC,0.03437152,234953.2978,203.284119
2015-06-08 00:00:00 UTC,0.035787941,244635.5216,148.668745
2015-06-09 00:00:00 UTC,0.036505031,249537.3305,183.9154191
2015-06-10 00:00:00 UTC,0.036935886,252482.5222,239.7853429
2015-06-11 00:00:00 UTC,0.03689396,252195.933,645.0827257
2015-06-12 00:00:00 UTC,0.03584746,245042.374,517.240625
2015-06-13 00:00:00 UTC,0.036695289,250837.8743,217.3071407
2015-06-14 00:00:00 UTC,0.037303096,254992.6581,1334.591047
2015-06-15 00:00:00 UTC,0.035437836,242242.3088,1259.828682
2015-06-16 00:00:00 UTC,0.038647895,264185.2974,418.5376981
2015-06-17 00:00:00 UTC,0.039645005,271001.242,552.7059944
2015-06-18 00:00:00 UTC,0.040359292,275883.8881,702.196677
2015-06-19 00:00:00 UTC,0.037492889,256290.0259,193.5316035
2015-06-20 00:00:00 UTC,0.038193907,261081.9726,250.4074709
2015-06-21 00:00:00 UTC,0.036886062,254576.8681,105.2345009
2015-06-22 00:00:00 UTC,0.043611021,301167.7644,1309.278147
2015-06-23 00:00:00 UTC,0.041778708,288665.1338,1324.458482
2015-06-24 00:00:00 UTC,0.039888483,275739.9904,378.2985972
2015-06-25 00:00:00 UTC,0.039459729,272925.546,1098.825101
2015-06-26 00:00:00 UTC,0.050867853,351981.2278,0.138716635
2015-06-27 00:00:00 UTC,0.036592694,253328.8024,17.77190029
2015-06-28 00:00:00 UTC,0.040922306,283464.0638,4.8984409
2015-06-29 00:00:00 UTC,0.042322015,293303.5859,103.2682284
2015-06-30 00:00:00 UTC,0.044886911,311220.4344,15.3675726
2015-07-01 00:00:00 UTC,0.044477749,308553.128,87.69326317
2015-07-02 00:00:00 UTC,0.044423691,308340.7988,222.4320955
